path,start,end
/leonardo_scratch/fast/IscrC_SAME-D/airmass/17-05-2020_2340_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/16-05-2020_1300_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/21-12-2020_0500_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/09-11-2021_0120_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/21-08-2020_2110_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/17-04-2020_1640_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/16-07-2020_0315_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/27-03-2020_0755_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/29-10-2020_1725_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/02-03-2023_1510_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/12-06-2020_2115_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/26-03-2020_2355_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/01-11-2011_2240_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/24-03-2020_0635_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/28-02-2020_0505_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/09-10-2020_0230_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/31-10-2021_1720_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/02-11-2016_1720_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/17-06-2020_0755_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/17-11-2020_1045_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/09-11-2021_0120_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/04-11-2020_1045_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/14-12-2020_1140_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/08-10-2020_2230_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/30-12-2020_1940_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/17-06-2020_0235_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/13-10-2020_0755_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/13-08-2020_0110_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/12-11-2014_1320_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/19-12-2020_1420_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/13-10-2020_0355_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/26-09-2020_1950_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/08-09-2020_2230_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/22-06-2020_0515_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/11-05-2020_1540_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/10-11-2020_0005_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/07-08-2020_0630_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/29-12-2020_1700_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/09-12-2020_0005_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/19-12-2020_1700_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/10-09-2023_0615_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/26-05-2020_0900_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/22-10-2020_0925_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/22-11-2020_2005_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/15-02-2020_0905_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/11-02-2020_2105_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/19-03-2020_0635_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/07-11-2014_1320_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/09-09-2020_1310_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/01-10-2020_1710_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/24-03-2020_0915_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/03-09-2020_2110_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/27-05-2020_2255_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/26-04-2020_0440_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/04-03-2020_1315_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/11-08-2020_1710_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/21-02-2020_2225_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/10-11-2020_1605_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/22-12-2020_0900_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/13-04-2020_0600_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/04-10-2020_1710_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/20-08-2020_1430_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/02-11-2011_1840_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/17-03-2020_0355_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/05-07-2020_1635_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/24-02-2020_1825_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/19-10-2020_1435_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/12-09-2020_2110_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/03-04-2020_1240_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/02-11-2011_1600_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/07-08-2020_2110_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/19-11-2017_0640_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/14-04-2020_1000_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/18-05-2020_0340_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/12-11-2020_2125_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/04-09-2020_1550_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/17-03-2020_2355_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/26-06-2020_2035_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/21-03-2020_1435_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/19-05-2020_0900_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/09-11-2011_2000_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/27-09-2020_1150_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/10-11-2020_1605_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/27-06-2020_0315_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/26-04-2020_0200_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/25-08-2020_1030_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/15-03-2020_2355_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/02-03-2020_1955_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/29-10-2020_0125_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/15-03-2020_1955_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/30-08-2020_2110_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/25-02-2023_0920_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/04-11-2011_1320_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/04-11-2011_1040_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/15-11-2017_1200_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/23-03-2020_1155_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/25-09-2020_1150_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/12-05-2020_0900_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/04-10-2020_1950_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/12-11-2020_2245_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/14-10-2020_0235_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/31-08-2020_2110_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/23-12-2020_0900_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/04-09-2020_0510_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/19-11-2017_2120_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/25-04-2020_0840_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/22-09-2020_0750_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/06-09-2023_0215_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/05-12-2020_2005_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/25-02-2020_1025_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/05-05-2020_1255_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/02-09-2020_1430_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/08-02-2020_2105_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/09-11-2014_0120_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/17-03-2020_0635_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/04-09-2023_1255_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/28-04-2020_0615_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/04-11-2021_1440_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/08-09-2023_0615_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/07-11-2011_0520_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/14-08-2020_1830_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/16-11-2017_0520_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/23-06-2020_0355_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/13-12-2020_1940_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/02-11-2020_0405_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/14-02-2020_1305_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/04-09-2020_0750_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/25-10-2020_2245_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/10-09-2020_0910_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/11-11-2014_0400_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/24-03-2020_1715_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/15-03-2020_0235_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/20-04-2020_0320_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/23-08-2020_1030_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/01-05-2020_1935_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/14-05-2020_0900_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/19-02-2020_1145_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/19-11-2017_1600_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/13-06-2020_1835_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/24-10-2020_1605_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/10-10-2020_0750_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/07-02-2020_0625_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/15-04-2020_2040_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/14-11-2017_0520_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/04-04-2020_2320_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/22-10-2020_0005_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/29-08-2020_0510_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/07-08-2020_1710_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/28-06-2020_0835_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/20-05-2020_0900_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/05-10-2020_1150_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/28-02-2023_2300_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/06-09-2020_0750_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/18-10-2020_0635_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/09-11-2020_0645_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/22-06-2020_0235_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/02-03-2023_1630_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/20-09-2020_0230_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/08-08-2020_1430_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/27-09-2018_0120_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/17-05-2020_1540_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/25-12-2020_0220_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/03-11-2011_2240_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/25-02-2020_0105_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/03-11-2014_0400_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/13-07-2020_1635_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/04-11-2014_0520_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/20-10-2020_1155_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/23-04-2020_1000_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/20-10-2020_1315_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/18-09-2020_1430_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/29-03-2020_0320_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/30-11-2020_0925_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/27-08-2020_0510_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/31-07-2020_1825_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/04-11-2011_1720_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/03-01-2020_0400_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/25-10-2020_0405_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/04-11-2011_0400_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/26-04-2020_1120_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/17-03-2020_1035_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/24-05-2020_0740_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/01-04-2020_1800_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/03-09-2023_1320_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/21-10-2020_1845_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/03-07-2020_1515_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/14-11-2020_0245_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/11-05-2020_1420_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/30-10-2016_1600_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/03-07-2020_0555_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/19-02-2020_1305_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/14-12-2020_1820_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/22-02-2020_1305_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/07-08-2020_1310_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/08-02-2020_1025_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/30-12-2020_0620_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/06-09-2023_0735_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/05-05-2020_1655_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/20-07-2020_2315_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/25-10-2020_0245_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/28-09-2020_0350_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/23-07-2020_0325_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/20-07-2020_0155_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/15-10-2020_0235_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/23-05-2020_0100_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/15-11-2020_1325_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/09-04-2020_1640_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/26-06-2020_0435_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/19-03-2020_0515_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/06-08-2020_1310_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/03-10-2020_0630_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/06-01-2020_0640_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/19-11-2017_1200_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/11-11-2014_1840_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/02-05-2020_2335_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/25-03-2020_0915_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/20-07-2020_0035_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/22-12-2020_0900_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/11-09-2020_0230_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/20-12-2020_2340_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/31-08-2020_0630_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/04-03-2023_1630_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/17-02-2020_0345_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/21-03-2020_2235_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/25-09-2020_0510_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/25-10-2020_2125_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/06-12-2020_1045_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/18-10-2020_0755_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/02-08-2020_2225_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/26-09-2020_0510_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/04-12-2020_1725_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/12-04-2020_1520_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/05-11-2020_2125_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/02-05-2020_0335_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/24-08-2020_0110_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/22-08-2020_1950_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/13-10-2020_0915_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/16-05-2020_1300_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/08-06-2020_1715_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/24-02-2020_1945_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/07-04-2020_1640_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/04-09-2020_1950_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/15-06-2020_1835_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/28-09-2018_0520_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/27-04-2020_0440_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/25-11-2020_0405_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/11-04-2020_2200_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/04-03-2023_1350_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/30-10-2020_0405_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/20-03-2020_1435_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/30-05-2020_0300_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/13-11-2017_1600_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/16-05-2020_0500_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/09-06-2020_0115_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/19-07-2020_0715_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/16-07-2020_0555_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/29-10-2016_1440_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/21-12-2020_1140_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/07-04-2020_1400_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/03-09-2023_1200_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/14-09-2020_1310_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/05-10-2020_0350_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/10-09-2020_2350_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/27-08-2020_0630_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/31-07-2020_1145_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/10-04-2020_0720_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/23-11-2020_0525_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/18-03-2020_0635_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/10-02-2020_2225_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/05-06-2020_1555_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/15-02-2020_0345_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/28-04-2020_1415_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/26-04-2020_0040_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/02-01-2020_2240_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/16-11-2020_1845_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/01-10-2020_2230_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/07-11-2020_0645_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/07-12-2020_2005_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/11-11-2014_0920_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/18-03-2020_1555_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/19-07-2020_0315_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/10-05-2020_1420_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/22-07-2020_2205_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/02-09-2020_0750_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/27-02-2023_1620_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/23-06-2020_0635_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/05-07-2020_1915_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/05-11-2021_2120_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/04-12-2020_1205_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/26-07-2020_0745_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/26-10-2020_2005_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/12-03-2020_0235_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/31-05-2020_0300_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/18-07-2020_1515_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/31-07-2020_0225_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/27-03-2020_0115_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/10-08-2020_2110_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/09-04-2020_0440_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/21-08-2020_1150_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/26-04-2020_1000_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/02-09-2020_1830_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/11-10-2020_1030_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/06-02-2020_0105_213_0,1,16
